IPCONGD,CUMFNS,UEMPMEAN,UEMP27OV,CLAIMSx,USGOOD,CES1021000001,MANEMP,DMANEMP,NDMANEMP,USTRADE,M1SL,M2SL,M2REAL,TOTRESNS,CONSPI,S&P 500,S&P div yield,CP3Mx,TB3MS,TB6MS,GS1,COMPAPFFx,TB3SMFFM,TB6SMFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,CES2000000008,FEDFUNDS,date,fedfunds_lag1,fedfunds_lag2,fedfunds_lag3,fedfunds_lag9,fedfunds_lag10
100.7206,80.6414,13.4,714,326200,24401,536.9,17427,10853,6574,14759.2,1098.1,4403.0,2673.3,46.8,0.108287355,1248.77,1.303949753,4.81,4.34,4.33,4.51,0.18,-0.29,-0.3,-0.03,0.09,1.61,2.66,16.48,4.63,1999-01-01,4.68,4.83,5.07,5.45,5.49
101.1559,80.9622,13.8,801,301500,24433,529.5,17395,10846,6549,14822.6,1096.7,4425.8,2687.2,45.5,0.109153357,1246.58,1.312925498,4.82,4.44,4.44,4.7,0.06,-0.32,-0.32,0.15,0.24,1.64,2.63,16.48,4.76,1999-02-01,4.63,4.68,4.83,5.49,5.45
100.9419,80.5865,13.4,714,302750,24378,527.3,17368,10843,6525,14844.8,1096.6,4432.6,2689.7,43.2,0.110200181,1281.66,1.283491722,4.84,4.44,4.47,4.78,0.03,-0.37,-0.34,0.33,0.42,1.81,2.72,16.56,4.81,1999-03-01,4.76,4.63,4.68,5.56,5.49
100.8068,80.5084,13.3,698,308500,24426,521.1,17344,10834,6510,14887.9,1101.6,4461.4,2689.2,43.6,0.110776912,1334.76,1.226437712,4.8,4.29,4.37,4.69,0.06,-0.45,-0.37,0.34,0.44,1.9,2.74,16.6,4.74,1999-04-01,4.81,4.76,4.63,5.54,5.56
101.704,80.7975,13.4,718,301600,24445,515.2,17333,10832,6501,14919.5,1103.8,4486.1,2702.5,44.8,0.111444975,1332.07,1.222908706,4.83,4.5,4.56,4.85,0.09,-0.24,-0.18,0.7,0.8,2.19,2.98,16.74,4.74,1999-05-01,4.74,4.81,4.76,5.55,5.54
100.7413,80.2671,14.3,812,294000,24435,511.9,17295,10817,6478,14944.0,1099.8,4508.0,2715.7,42.3,0.111633239,1322.55,1.225662546,5.04,4.57,4.82,5.1,0.28,-0.19,0.06,1.05,1.14,2.47,3.26,16.81,4.76,1999-06-01,4.74,4.74,4.81,5.51,5.55
100.3654,80.2626,13.6,732,298000,24474,512.4,17308,10837,6471,14991.2,1099.1,4535.4,2720.7,41.6,0.111901155,1380.99,1.179829929,5.14,4.55,4.58,5.03,0.15,-0.44,-0.41,0.69,0.8,2.2,2.96,16.84,4.99,1999-07-01,4.76,4.74,4.74,5.07,5.51
101.664,80.4289,13.1,706,290750,24467,512.2,17287,10820,6467,15000.3,1099.2,4552.7,2724.5,41.7,0.112225134,1327.49,1.2336565,5.28,4.72,4.87,5.2,0.21,-0.35,-0.2,0.77,0.87,2.33,3.08,16.83,5.07,1999-08-01,4.99,4.76,4.74,4.83,5.07
100.8575,79.7688,13.1,709,289500,24485,509.5,17281,10823,6458,15027.3,1096.5,4568.8,2722.8,41.3,0.112442509,1318.17,1.24870085,5.32,4.68,4.88,5.25,0.1,-0.54,-0.34,0.58,0.7,2.17,2.98,16.91,5.22,1999-09-01,5.07,4.99,4.76,4.68,4.83
102.8359,80.5947,13.3,724,290400,24505,510.9,17272,10819,6453,15061.9,1103.3,4592.7,2732.1,40.7,0.112206296,1300.01,1.266656923,5.93,4.86,4.98,5.43,0.73,-0.34,-0.22,0.83,0.91,2.35,3.18,16.99,5.2,1999-10-01,5.22,5.07,4.99,4.63,4.68
102.7812,80.816,12.9,682,281750,24561,511.4,17282,10825,6457,15074.1,1110.7,4611.8,2738.6,41.0,0.112088054,1391.0,1.184279895,5.85,5.07,5.2,5.55,0.43,-0.35,-0.22,0.55,0.61,1.94,2.73,16.99,5.42,1999-11-01,5.2,5.22,5.07,4.76,4.63
103.8936,81.051,12.9,680,278500,24582,512.3,17280,10831,6449,15151.9,1122.2,4639.3,2748.4,41.7,0.111548561,1428.68,1.153512333,5.93,5.2,5.44,5.84,0.63,-0.1,0.14,0.89,0.98,2.25,2.89,17.06,5.3,1999-12-01,5.42,5.2,5.22,4.81,4.76
102.5226,80.728,13.1,721,288400,24628,511.6,17284,10845,6439,15165.2,1122.1,4667.6,2757.0,44.2,0.110646099,1425.59,1.162559595,5.81,5.32,5.5,6.12,0.36,-0.13,0.05,1.13,1.21,2.33,2.88,17.11,5.45,2000-01-01,5.3,5.42,5.2,4.74,4.81
103.3046,80.5879,12.6,629,293750,24608,512.7,17285,10850,6435,15174.1,1108.6,4680.9,2753.5,42.1,0.110818753,1388.87,1.20001632,5.9,5.55,5.72,6.22,0.17,-0.18,-0.01,0.95,0.79,1.95,2.56,17.2,5.73,2000-02-01,5.45,5.3,5.42,4.74,4.74
102.9281,80.782,12.7,646,274750,24705,512.8,17302,10870,6432,15208.2,1107.5,4711.7,2755.4,39.7,0.110877003,1442.21,1.16210538,6.03,5.69,5.85,6.22,0.18,-0.16,0.0,0.65,0.41,1.83,2.52,17.28,5.85,2000-03-01,5.73,5.45,5.3,4.76,4.74
103.7978,80.963,12.4,599,271600,24688,516.9,17298,10867,6431,15281.8,1115.6,4767.8,2789.8,40.6,0.111063126,1461.36,1.145508294,6.15,5.66,5.81,6.15,0.13,-0.36,-0.21,0.24,-0.03,1.62,2.38,17.39,6.02,2000-04-01,5.85,5.73,5.45,4.99,4.76
103.9858,80.6424,12.6,643,282250,24647,519.7,17279,10871,6408,15233.2,1104.9,4755.7,2777.9,41.6,0.11137583,1418.48,1.178726524,6.57,5.79,6.1,6.33,0.3,-0.48,-0.17,0.42,0.17,1.72,2.63,17.38,6.27,2000-05-01,6.02,5.85,5.73,5.07,4.99
104.0644,80.4613,12.3,627,291000,24672,518.7,17296,10907,6389,15243.7,1102.6,4773.6,2772.1,39.4,0.11286486,1461.96,1.142302115,6.59,5.69,5.97,6.17,0.06,-0.84,-0.56,-0.23,-0.43,1.14,1.95,17.39,6.53,2000-06-01,6.27,6.02,5.85,5.22,5.07
103.6167,80.2097,13.4,698,295000,24718,521.0,17322,10929,6393,15257.6,1103.5,4791.3,2774.3,39.9,0.113420704,1473.0,1.125594026,6.54,5.96,6.0,6.08,0.0,-0.58,-0.54,-0.36,-0.49,1.11,1.81,17.48,6.54,2000-07-01,6.53,6.27,6.02,5.2,5.22
103.1389,79.3699,12.9,709,312750,24684,521.7,17287,10912,6375,15279.9,1100.2,4819.5,2790.7,39.5,0.114275787,1485.46,1.108074267,6.49,6.09,6.07,6.18,-0.01,-0.41,-0.43,-0.44,-0.67,1.05,1.76,17.55,6.5,2000-08-01,6.54,6.53,6.27,5.42,5.2
104.1291,79.4489,12.2,646,300200,24642,525.6,17230,10874,6356,15303.9,1099.7,4855.3,2796.8,39.2,0.114984985,1468.05,1.113041109,6.47,6.0,5.98,6.13,-0.05,-0.52,-0.54,-0.59,-0.72,1.1,1.83,17.62,6.52,2000-09-01,6.5,6.54,6.53,5.3,5.42
103.0156,78.8277,12.7,627,301000,24638,528.8,17217,10874,6343,15308.8,1098.7,4871.4,2801.3,38.8,0.115632348,1390.14,1.173742693,6.52,6.11,6.04,6.01,0.01,-0.4,-0.47,-0.73,-0.77,1.04,1.83,17.67,6.51,2000-10-01,6.52,6.5,6.54,5.45,5.3
103.3334,78.3126,12.4,593,334250,24623,526.7,17202,10879,6323,15314.1,1092.4,4882.8,2803.0,38.7,0.116567702,1378.04,1.182355616,6.52,6.17,6.06,6.09,0.01,-0.34,-0.45,-0.81,-0.79,0.94,1.77,17.78,6.51,2000-11-01,6.51,6.52,6.5,5.73,5.45
103.8808,77.5418,12.5,642,346000,24575,526.4,17181,10862,6319,15362.9,1088.6,4927.7,2822.3,38.4,0.116951984,1330.93,1.222453472,6.33,5.77,5.68,5.6,-0.07,-0.63,-0.72,-1.23,-1.16,0.81,1.62,17.77,6.4,2000-12-01,6.51,6.51,6.52,5.85,5.73
103.0197,76.9434,12.7,676,340000,24533,528.5,17104,10804,6300,15336.2,1096.7,4978.4,2835.1,39.6,0.116665009,1335.63,1.21066463,5.51,5.15,4.95,4.81,-0.47,-0.83,-1.03,-1.12,-0.82,1.17,1.95,17.86,5.98,2001-01-01,6.4,6.51,6.51,6.02,5.85
102.3683,76.1462,12.8,714,371250,24475,532.0,17028,10763,6265,15354.6,1101.2,5017.1,2850.6,39.1,0.117061377,1305.75,1.23071032,5.19,4.88,4.71,4.68,-0.3,-0.61,-0.78,-0.6,-0.39,1.61,2.38,17.86,5.49,2001-02-01,5.98,6.4,6.51,6.27,6.02
102.3506,75.7103,12.8,696,387200,24409,534.7,16938,10693,6245,15329.8,1108.9,5074.9,2881.8,37.6,0.117430802,1185.85,1.346713328,4.81,4.42,4.28,4.3,-0.5,-0.89,-1.03,-0.67,-0.42,1.67,2.53,17.93,5.31,2001-03-01,5.49,5.98,6.4,6.53,6.27
102.6904,75.169,12.4,712,396750,24254,535.0,16802,10594,6208,15233.8,1116.7,5139.2,2913.4,38.6,0.118288727,1189.84,1.334353078,4.47,3.87,3.85,3.98,-0.33,-0.93,-0.95,-0.04,0.34,2.4,3.27,17.82,4.8,2001-04-01,5.31,5.49,5.98,6.54,6.53
102.6964,74.5288,12.1,624,394500,24119,535.8,16661,10488,6173,15237.9,1118.5,5137.3,2897.5,39.4,0.118918551,1270.37,1.242420187,3.96,3.62,3.62,3.78,-0.25,-0.59,-0.59,0.72,1.18,3.08,3.86,17.92,4.21,2001-05-01,4.8,5.31,5.49,6.5,6.54
102.735,73.8967,12.7,710,397200,23965,535.6,16515,10384,6131,15242.2,1126.2,5180.3,2915.2,38.1,0.119812972,1238.71,1.266640295,3.69,3.49,3.45,3.58,-0.28,-0.48,-0.52,0.84,1.31,3.21,4.0,17.99,3.97,2001-06-01,4.21,4.8,5.31,6.52,6.5
102.1768,73.3474,12.9,702,398000,23837,536.5,16382,10285,6097,15180.6,1138.9,5210.2,2937.0,39.3,0.12085512,1204.45,1.304053026,3.62,3.51,3.45,3.62,-0.15,-0.26,-0.32,0.99,1.47,3.36,4.2,17.97,3.77,2001-07-01,3.97,4.21,4.8,6.51,6.52
102.4254,72.8863,13.3,857,398000,23667,534.7,16232,10194,6038,15185.3,1150.2,5243.9,2956.0,39.7,0.122166296,1178.5,1.33418187,3.44,3.36,3.29,3.47,-0.21,-0.29,-0.36,0.92,1.32,3.37,4.2,18.05,3.65,2001-08-01,3.77,3.97,4.21,6.51,6.51
101.8758,72.448,13.2,819,435000,23536,533.1,16117,10115,6002,15175.6,1205.7,5355.3,3006.9,57.6,0.123337354,1044.64,1.506739164,2.84,2.64,2.63,2.82,-0.23,-0.43,-0.44,1.05,1.66,4.1,4.96,18.02,3.07,2001-09-01,3.65,3.77,3.97,6.4,6.51
102.4007,72.0152,13.3,909,480750,23378,529.3,15972,10002,5970,15150.0,1165.7,5344.0,3009.0,44.6,0.125113409,1076.59,1.462023612,2.29,2.16,2.12,2.33,-0.2,-0.33,-0.37,1.42,2.08,4.54,5.42,18.07,2.49,2001-10-01,3.07,3.65,3.77,5.98,6.4
102.2496,71.6324,14.3,1106,447500,23209,528.0,15825,9896,5929,15124.5,1171.0,5387.7,3035.3,40.1,0.127453679,1129.68,1.393314921,2.0,1.87,1.88,2.18,-0.09,-0.22,-0.21,1.88,2.56,4.88,5.72,18.14,2.09,2001-11-01,2.49,3.07,3.65,5.49,5.98
102.8268,71.6786,14.5,1126,416800,23094,525.9,15711,9811,5900,15077.7,1183.2,5440.7,3066.9,41.1,0.12824498,1144.93,1.374756535,1.81,1.69,1.78,2.22,-0.01,-0.13,-0.04,2.57,3.27,4.95,6.23,18.22,1.82,2001-12-01,2.09,2.49,3.07,5.31,5.49
103.8789,72.0677,14.7,1203,408500,22961,528.1,15587,9708,5879,15040.0,1190.7,5461.1,3073.2,43.7,0.127849195,1140.21,1.380155118,1.72,1.65,1.73,2.16,-0.01,-0.08,0.0,2.61,3.31,4.82,6.14,18.26,1.73,2002-01-01,1.82,2.09,2.49,4.8,5.31
103.2014,71.9862,15.0,1214,399000,22877,523.6,15515,9666,5849,15044.0,1190.6,5490.4,3084.5,42.5,0.129217913,1100.67,1.429432376,1.8,1.72,1.82,2.23,0.06,-0.02,0.08,2.56,3.17,4.77,6.15,18.29,1.74,2002-02-01,1.73,1.82,2.09,4.21,4.8
104.0791,72.438,15.4,1330,415400,22786,516.9,15443,9611,5832,15051.7,1193.3,5502.2,3082.5,40.3,0.129794855,1153.79,1.363333016,1.87,1.79,2.0,2.57,0.14,0.06,0.27,3.01,3.55,5.08,6.38,18.36,1.73,2002-03-01,1.74,1.73,1.82,3.97,4.21
103.9691,72.6108,16.3,1457,429250,22689,515.6,15392,9578,5814,15049.2,1186.9,5502.3,3068.8,40.9,0.129532223,1111.93,1.423650769,1.83,1.71,1.92,2.48,0.08,-0.04,0.17,2.9,3.46,5.01,6.28,18.41,1.75,2002-04-01,1.73,1.74,1.73,3.77,3.97
104.3217,72.9601,16.8,1574,409000,22604,512.0,15337,9545,5792,15028.8,1189.3,5528.5,3079.9,40.3,0.129914565,1079.25,1.476025017,1.8,1.73,1.86,2.35,0.05,-0.02,0.11,2.74,3.41,5.0,6.34,18.41,1.75,2002-05-01,1.75,1.73,1.74,3.65,3.77
105.3953,73.6517,16.9,1641,387200,22579,509.3,15298,9513,5785,15018.3,1193.3,5553.5,3092.1,38.6,0.130321185,1014.02,1.58083667,1.78,1.7,1.79,2.2,0.03,-0.05,0.04,2.44,3.18,4.88,6.2,18.46,1.75,2002-06-01,1.75,1.75,1.73,3.07,3.65
105.4537,73.5672,16.9,1584,386000,22521,507.7,15256,9484,5772,15016.5,1199.1,5596.2,3109.0,39.4,0.131361937,903.59,1.765181111,1.76,1.68,1.69,1.96,0.03,-0.05,-0.04,2.08,2.92,4.8,6.17,18.57,1.73,2002-07-01,1.75,1.75,1.75,2.49,3.07
104.7787,73.639,16.5,1573,393600,22449,507.5,15171,9434,5737,14971.0,1187.1,5638.4,3123.8,39.8,0.131549992,912.55,1.73908279,1.71,1.62,1.6,1.76,-0.03,-0.12,-0.14,1.55,2.52,4.63,5.84,18.57,1.74,2002-08-01,1.73,1.75,1.75,2.09,2.49
104.9097,73.6825,17.6,1580,409500,22396,505.3,15119,9388,5731,14952.3,1196.1,5662.5,3131.9,38.9,0.131272361,867.81,1.819522707,1.74,1.63,1.6,1.72,-0.01,-0.12,-0.15,1.19,2.12,4.4,5.65,18.64,1.75,2002-09-01,1.74,1.73,1.75,1.82,2.09
104.7388,73.4482,17.8,1653,407500,22324,506.3,15060,9346,5714,14959.5,1204.0,5707.2,3149.7,38.7,0.131014533,854.63,1.85850407,1.71,1.58,1.56,1.65,-0.04,-0.17,-0.19,1.2,2.19,4.57,5.98,18.65,1.75,2002-10-01,1.75,1.74,1.73,1.73,1.82
105.5452,73.8179,17.6,1743,392200,22282,506.7,14992,9295,5697,14943.8,1209.6,5758.2,3172.6,39.2,0.131255984,909.93,1.755812718,1.37,1.23,1.27,1.49,0.03,-0.11,-0.07,1.71,2.71,4.97,6.28,18.69,1.34,2002-11-01,1.75,1.75,1.74,1.74,1.73
104.5557,73.387,18.5,1924,414250,22189,506.2,14912,9241,5671,14957.7,1220.2,5779.5,3179.0,40.3,0.131473441,899.18,1.787183879,1.32,1.19,1.24,1.45,0.08,-0.05,0.0,1.79,2.79,4.97,6.21,18.86,1.24,2002-12-01,1.34,1.75,1.75,1.73,1.74
105.8701,73.9866,18.5,1760,395000,22146,505.3,14866,9196,5670,14938.6,1227.3,5812.3,3183.1,42.9,0.132159171,895.84,1.799428469,1.27,1.17,1.2,1.36,0.03,-0.07,-0.04,1.81,2.81,4.93,6.11,18.77,1.24,2003-01-01,1.24,1.34,1.75,1.75,1.73
106.2878,73.9095,18.5,1864,411000,22023,505.0,14781,9134,5647,14903.8,1238.2,5848.4,3185.4,41.9,0.132828936,837.03,1.9318304,1.25,1.17,1.18,1.3,-0.01,-0.09,-0.08,1.64,2.64,4.69,5.8,18.83,1.26,2003-02-01,1.24,1.24,1.34,1.75,1.75
106.2924,73.9865,18.1,1798,427400,21945,501.3,14721,9096,5625,14879.5,1239.3,5868.6,3191.2,40.6,0.133016878,846.63,1.915831001,1.21,1.13,1.13,1.24,-0.04,-0.12,-0.12,1.53,2.56,4.64,5.7,18.85,1.25,2003-03-01,1.26,1.24,1.24,1.75,1.75
105.4409,73.4427,19.4,1927,436250,21864,498.1,14609,9019,5590,14889.5,1250.0,5905.7,3223.6,41.2,0.133956153,890.03,1.820537884,1.23,1.13,1.14,1.27,-0.03,-0.13,-0.12,1.67,2.7,4.48,5.59,18.9,1.26,2003-04-01,1.25,1.26,1.24,1.73,1.75
105.1436,73.4852,19.0,1929,424000,21832,499.9,14557,8983,5574,14880.2,1268.8,5965.5,3261.6,41.8,0.134240926,935.96,1.729418636,1.2,1.07,1.08,1.18,-0.06,-0.19,-0.18,1.26,2.31,3.96,5.12,18.95,1.26,2003-05-01,1.26,1.25,1.26,1.74,1.73
105.3367,73.8369,19.9,2100,421750,21788,501.4,14493,8944,5549,14866.0,1281.0,6002.4,3278.2,42.0,0.134258409,988.0,1.636639676,1.02,0.92,0.92,1.01,-0.2,-0.3,-0.3,1.05,2.11,3.75,4.97,18.98,1.22,2003-06-01,1.26,1.26,1.25,1.75,1.74
106.3769,74.0933,19.7,1972,411500,21708,502.0,14402,8886,5516,14854.5,1287.5,6049.4,3293.1,43.6,0.134400495,992.54,1.64325871,1.03,0.9,0.95,1.12,0.02,-0.11,-0.06,1.86,2.97,4.48,5.61,18.95,1.01,2003-07-01,1.22,1.26,1.26,1.75,1.75
105.5215,73.7685,19.2,1995,400200,21705,500.9,14376,8869,5507,14881.2,1296.4,6107.3,3310.2,46.1,0.134482319,989.53,1.662405384,1.06,0.95,1.03,1.31,0.03,-0.08,0.0,2.34,3.42,4.85,5.98,19.0,1.03,2003-08-01,1.01,1.22,1.26,1.34,1.75
106.3862,74.406,19.5,2014,395500,21700,501.1,14347,8855,5492,14911.8,1297.2,6079.9,3284.7,44.4,0.134729859,1019.44,1.627364043,1.06,0.94,1.01,1.24,0.05,-0.07,0.0,2.17,3.26,4.71,5.78,19.03,1.01,2003-09-01,1.03,1.01,1.22,1.24,1.34
105.6909,74.5169,19.3,1959,382000,21691,503.4,14334,8855,5479,14930.7,1297.8,6070.2,3283.0,43.1,0.135125349,1038.73,1.62281504,1.06,0.92,1.0,1.25,0.05,-0.09,-0.01,2.18,3.28,4.69,5.72,19.0,1.01,2003-10-01,1.01,1.03,1.01,1.24,1.24
106.4126,75.1849,19.9,2006,363000,21688,505.2,14316,8861,5455,14906.5,1299.1,6075.7,3284.2,42.6,0.13432755,1049.9,1.630948979,1.08,0.93,1.02,1.34,0.08,-0.07,0.02,2.29,3.3,4.65,5.66,19.02,1.0,2003-11-01,1.01,1.01,1.03,1.26,1.24
106.5504,75.1529,19.8,1931,358250,21702,506.8,14300,8857,5443,14902.0,1306.2,6074.0,3274.4,43.0,0.134775602,1080.64,1.609231566,1.07,0.9,0.99,1.31,0.09,-0.08,0.01,2.29,3.29,4.64,5.62,19.03,0.98,2003-12-01,1.0,1.01,1.01,1.25,1.26
106.8999,75.122,19.9,1911,360200,21714,508.7,14290,8862,5428,14947.5,1306.0,6082.2,3264.7,45.5,0.135388165,1132.52,1.554056441,1.04,0.88,0.97,1.24,0.04,-0.12,-0.03,2.12,3.15,4.54,5.44,19.1,1.0,2004-01-01,0.98,1.0,1.01,1.26,1.25
107.4488,75.7268,20.1,1856,360750,21694,510.1,14279,8866,5413,14945.9,1321.4,6121.9,3279.0,43.9,0.135476078,1143.36,1.557689617,1.03,0.93,0.99,1.24,0.02,-0.08,-0.02,2.06,3.07,4.49,5.26,19.19,1.01,2004-02-01,1.0,0.98,1.0,1.26,1.26
106.4431,75.7333,19.8,1983,342000,21758,515.3,14287,8874,5413,14995.2,1328.7,6158.0,3291.3,44.2,0.135661672,1123.98,1.603231374,1.03,0.94,0.99,1.19,0.03,-0.06,-0.01,1.79,2.83,4.33,5.11,19.18,1.0,2004-03-01,1.01,1.0,0.98,1.22,1.26
107.0752,76.0074,19.6,1805,348250,21803,517.9,14315,8900,5415,15014.3,1332.8,6199.1,3308.0,46.1,0.135535016,1133.36,1.607021011,1.06,0.94,1.09,1.43,0.06,-0.06,0.09,2.39,3.35,4.73,5.46,19.2,1.0,2004-04-01,1.0,1.01,1.0,1.01,1.22
107.5269,76.5778,19.8,1799,336200,21881,522.0,14342,8926,5416,15029.6,1333.3,6275.9,3334.7,46.3,0.134949799,1102.78,1.669115024,1.16,1.02,1.31,1.78,0.16,0.02,0.31,2.85,3.72,5.04,5.75,19.22,1.0,2004-05-01,1.0,1.0,1.01,1.03,1.01
106.0563,76.0825,20.5,1847,349000,21885,522.5,14332,8932,5400,15052.9,1342.7,6278.1,3323.5,45.7,0.134982399,1132.76,1.642007133,1.39,1.27,1.6,2.12,0.36,0.24,0.57,2.9,3.7,4.98,5.75,19.19,1.03,2004-06-01,1.0,1.0,1.0,1.01,1.03
106.3761,76.7549,18.8,1681,343000,21901,526.6,14330,8935,5395,15036.9,1340.8,6291.3,3327.0,46.8,0.134656218,1105.85,1.698844026,1.51,1.33,1.66,2.1,0.25,0.07,0.4,2.43,3.24,4.56,5.36,19.2,1.26,2004-07-01,1.03,1.0,1.0,1.01,1.01
106.8319,77.0981,18.8,1640,340750,21943,527.6,14345,8963,5382,15037.9,1354.3,6317.9,3339.3,45.8,0.134589853,1088.94,1.742367195,1.65,1.48,1.72,2.02,0.22,0.05,0.29,2.04,2.85,4.22,5.03,19.22,1.43,2004-08-01,1.26,1.03,1.0,1.0,1.01
106.7629,77.0778,19.4,1702,337250,21957,529.2,14331,8957,5374,15062.6,1362.5,6352.3,3346.8,46.5,0.135157755,1117.66,1.71429594,1.81,1.65,1.87,2.12,0.2,0.04,0.26,1.75,2.52,3.85,4.66,19.24,1.61,2004-09-01,1.43,1.26,1.03,0.98,1.0
107.8279,77.7436,19.5,1737,334000,22003,527.1,14332,8968,5364,15091.5,1362.3,6379.9,3343.8,45.7,0.13583838,1117.21,1.723340584,1.97,1.76,2.0,2.23,0.21,0.0,0.24,1.59,2.34,3.71,4.45,19.29,1.76,2004-10-01,1.61,1.43,1.26,1.0,0.98
107.6803,77.6761,19.7,1702,328750,21997,532.1,14307,8958,5349,15111.5,1374.2,6406.5,3341.9,45.6,0.13631828,1168.94,1.65506071,2.2,2.07,2.27,2.5,0.27,0.14,0.34,1.6,2.26,3.59,4.27,19.29,1.93,2004-11-01,1.76,1.61,1.43,1.01,1.0
108.4501,78.1838,19.4,1653,325250,22005,534.5,14287,8954,5333,15104.6,1376.0,6424.7,3351.4,46.8,0.132375294,1199.21,1.621067203,2.38,2.19,2.43,2.67,0.22,0.03,0.27,1.44,2.07,3.31,3.99,19.25,2.16,2004-12-01,1.93,1.76,1.61,1.0,1.01
108.7157,78.5792,19.5,1648,343400,21959,540.0,14257,8943,5314,15124.3,1367.1,6431.0,3356.5,50.4,0.135858482,1181.41,1.667781154,2.56,2.33,2.61,2.86,0.28,0.05,0.33,1.43,1.94,3.08,3.74,19.22,2.28,2005-01-01,2.16,1.93,1.76,1.0,1.0
109.4058,79.1297,19.1,1628,311750,22036,544.1,14273,8965,5308,15163.8,1371.1,6439.1,3346.7,46.6,0.136875667,1199.63,1.66440208,2.71,2.54,2.77,3.03,0.21,0.04,0.27,1.27,1.67,2.7,3.32,19.31,2.5,2005-02-01,2.28,2.16,1.93,1.0,1.0
108.8728,78.6182,19.5,1660,332000,22066,548.7,14269,8960,5309,15166.7,1370.9,6448.4,3339.4,45.9,0.136796763,1194.9,1.693028705,2.91,2.74,3.0,3.3,0.28,0.11,0.37,1.54,1.87,2.77,3.43,19.37,2.63,2005-03-01,2.5,2.28,2.16,1.03,1.0
108.8593,78.8132,19.6,1609,323200,22136,555.5,14250,8955,5295,15214.7,1358.4,6462.0,3336.1,46.5,0.136569662,1164.43,1.757369128,3.02,2.78,3.05,3.32,0.23,-0.01,0.26,1.21,1.55,2.54,3.26,19.39,2.79,2005-04-01,2.63,2.5,2.28,1.26,1.03
109.3854,78.8801,18.6,1538,327000,22172,557.3,14256,8969,5287,15232.0,1366.0,6479.2,3346.7,46.3,0.136032719,1178.28,1.756515146,3.15,2.84,3.08,3.33,0.15,-0.16,0.08,0.85,1.14,2.15,3.01,19.36,3.0,2005-05-01,2.79,2.63,2.5,1.43,1.26
110.3823,78.8741,17.9,1375,325750,22185,561.2,14227,8954,5273,15266.3,1380.1,6511.8,3361.8,46.0,0.136564277,1202.25,1.740902475,3.3,2.97,3.13,3.36,0.26,-0.07,0.09,0.73,0.96,1.92,2.82,19.42,3.04,2005-06-01,3.0,2.79,2.63,1.61,1.43
109.9249,78.4339,17.6,1380,324400,22205,560.5,14226,8952,5274,15308.2,1369.0,6543.7,3357.5,47.1,0.13660556,1222.24,1.727429419,3.49,3.22,3.42,3.64,0.23,-0.04,0.16,0.72,0.92,1.8,2.69,19.5,3.26,2005-07-01,3.04,3.0,2.79,1.76,1.61
110.446,78.6842,18.4,1407,315750,22227,564.3,14203,8948,5255,15323.8,1377.8,6576.5,3353.6,45.5,0.136464883,1224.27,1.739540025,3.69,3.44,3.66,3.87,0.19,-0.06,0.16,0.62,0.76,1.59,2.46,19.49,3.5,2005-08-01,3.26,3.04,3.0,1.93,1.76
110.5493,77.6572,17.9,1439,382750,22226,570.2,14175,8931,5244,15297.6,1378.6,6610.3,3325.1,46.1,0.135855379,1225.92,1.752153485,3.79,3.42,3.67,3.85,0.17,-0.2,0.05,0.39,0.58,1.51,2.41,19.51,3.62,2005-09-01,3.5,3.26,3.04,2.16,1.93
110.5145,78.6157,17.9,1422,352200,22292,575.2,14192,8958,5234,15295.0,1376.5,6644.1,3337.1,44.8,0.135201998,1191.96,1.822768102,4.05,3.71,3.99,4.18,0.27,-0.07,0.21,0.55,0.68,1.57,2.52,19.56,3.78,2005-10-01,3.62,3.5,3.26,2.28,2.16
110.42,79.1512,17.5,1370,317250,22358,582.1,14187,8955,5232,15325.5,1376.1,6660.8,3362.3,44.7,0.134787728,1237.37,1.775809445,4.23,3.88,4.15,4.33,0.23,-0.12,0.15,0.45,0.54,1.42,2.39,19.54,4.0,2005-11-01,3.78,3.62,3.5,2.5,2.28
111.1659,79.0756,17.5,1356,316400,22376,585.7,14193,8965,5228,15331.5,1374.3,6688.0,3376.1,45.4,0.134653673,1262.07,1.76059965,4.37,3.89,4.18,4.35,0.21,-0.27,0.02,0.23,0.31,1.21,2.16,19.61,4.16,2005-12-01,4.0,3.78,3.62,2.63,2.5
110.2454,79.5428,16.9,1170,295750,22467,591.3,14210,8982,5228,15319.0,1379.5,6730.3,3377.0,47.1,0.134790097,1278.73,1.752520079,4.48,4.24,4.31,4.45,0.19,-0.05,0.02,0.06,0.13,1.0,1.95,19.62,4.29,2006-01-01,4.16,4.0,3.78,2.79,2.63
109.7119,79.1933,17.8,1350,290750,22535,596.5,14209,8986,5223,15325.6,1378.4,6754.9,3387.6,44.6,0.13417466,1276.65,1.770258097,4.63,4.43,4.52,4.68,0.14,-0.06,0.03,0.08,0.08,0.86,1.78,19.65,4.49,2006-02-01,4.29,4.16,4.0,3.0,2.79
110.3269,79.0448,17.1,1309,301750,22571,602.6,14214,9000,5214,15352.1,1383.2,6769.5,3389.8,42.7,0.134048614,1293.74,1.76155951,4.79,4.51,4.62,4.77,0.2,-0.08,0.03,0.13,0.13,0.94,1.82,19.66,4.59,2006-03-01,4.49,4.29,4.16,3.04,3.0
